query,strategy,collection,rank,doc_key,score,latency_ms,margin_top1_top2,gap_top1_topk
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,9,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|31-31",0.6726067,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",cosine_para,btp_docs_cosine_para,10,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|66-66",0.6718915,9,0.023399229999999993,0.0453654
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|7-7",257.0218,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,2,"penal_code.pdf|40-40",256.56165,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|65-65",256.05713,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|35-35",253.44185,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|53-53",253.35606,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,6,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|39-39",251.42654,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,7,"AA2012-32.pdf|5-5",251.25655,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|34-34",250.58247,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,9,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|83-83",249.95395,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",dot_smallchunks,btp_docs_dot_smallchunks,10,"penal_code.pdf|4-4",249.78722,9,0.4601499999999987,7.234579999999994
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|8-10",15.857553,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|65-65",15.847296,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"a2016-2.pdf|15-15",15.835546,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|91-92",15.826629,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"2006___47.pdf|11-12",15.816234,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"penal_code.pdf|40-40",15.810735,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"A2016-11.pdf|15-16",15.80548,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|163-164",15.798671,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|70-71",15.7974,8,0.010256999999999294,0.06484000000000023
"I was arrested for being part of a crowd where violence broke out; I want to know about the \"common object\" rule and sample cases where bystanders were separated from the actual perpetrators.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|130-131",15.792713,8,0.010256999999999294,0.06484000000000023
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,1,"penal_code.pdf|83-83",0.6968095,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,2,"A2013-14.pdf|5-5",0.6742507,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,3,"A2013-14.pdf|12-12",0.67291707,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,4,"penal_code.pdf|85-85",0.6663798,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|39-39",0.660931,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|38-38",0.65969884,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,7,"A2013-14.pdf|11-11",0.6575446,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,8,"AA2012-32.pdf|4-4",0.6548984,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,9,"AA2012-32.pdf|10-10",0.65387404,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",cosine_para,btp_docs_cosine_para,10,"AA2012-32.pdf|6-6",0.65173566,8,0.02255879999999999,0.04507383999999992
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",dot_smallchunks,btp_docs_dot_smallchunks,1,"AA2012-32.pdf|5-5",249.67184,11,1.6945900000000051,14.28685999999999
"I am facing an accusation of unwelcome physical contact at a workplace; I need to know the definitions of \"sexual intent\" vs \"accidental touch\" and past cases where internal committee reports were used in criminal proceedings.",dot_smallchunks,btp_docs_dot_smallchunks,2,"AA2012-32.pdf|6-6",247.97725,11,1.6945900000000051,14.28685999999999
